speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2364,"we usually drink it earlier anyway <vocal desc=""laugh"" />",6,19_29,usually drink earlier anyway vocal desc laugh,19-29,7
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2365,do we have any dessert or did we eat it?,11,19_29,dessert eat,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2367,oh that's tragic,4,19_29,oh tragic,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2373,there's an easter egg,5,19_29,easter egg,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2375,yeah,1,19_29,yeah,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2379,it would be pretty bad,5,19_29,would pretty bad,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2381,have actually filled it with like ice cream,8,19_29,actually filled like ice cream,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2384,ice cream,2,19_29,ice cream,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2391,yeah yeah it would get thinner as you go along,10,19_29,yeah yeah would get thinner go along,19-29,7
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2392,you'll want er want some chocolate,7,19_29,want er want chocolate,19-29,4
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2398,"just like a <pause dur=""short"" /> oh irresistible",5,19_29,like pause dur short oh irresistible,19-29,6
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2406,yeah,1,19_29,yeah,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2409,"yeah <vocal desc=""laugh"" /> these hot plates take a little while to cool down <pause dur=""short"" /> it's not sticking too badly to this pan though",21,19_29,yeah vocal desc laugh hot plates take little cool pause dur short sticking badly pan though,19-29,16
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2410,are we staying in here or going to the balcony?,11,19_29,staying going balcony,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2413,it sounds like the nursery children have gone,8,19_29,sounds like nursery children gone,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2414,the children have gone home,5,19_29,children gone home,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2419,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2425,there's still two are they washed?,8,19_29,still two washed,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2431,San Miquel and the bottle opener,6,19_29,san miquel bottle opener,19-29,4
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2433,you already told me that did you?,8,19_29,already told,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2439,what percentage is the San Miquel? what do you guess?,12,19_29,percentage san miquel guess,19-29,4
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2447,yeah a lot of beers are under five nowadays aren't they?,13,19_29,yeah lot beers five nowadays,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2450,yeah,1,19_29,yeah,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2453,five? do you know what I mean?,9,19_29,five know mean,19-29,3
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2454,absolutely,1,19_29,absolutely,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2462,terrible,1,19_29,terrible,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2488,mm,1,19_29,mm,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2494,so you haven't looked at the price of the tobacco anywhere since we've been back?,18,19_29,looked price tobacco anywhere since back,19-29,6
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2497,fifteen quid,2,19_29,fifteen quid,19-29,2
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2498,no I think it's <trunc>prob</trunc> it was fifteen when when we left,12,19_29,think trunc prob trunc fifteen left,19-29,6
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2499,sorry bit of an itch,5,19_29,sorry bit itch,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2503,that's insanity,3,19_29,insanity,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2505,so we say but,4,19_29,say,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2514,yeah but I we haven't got anything to cut this in half with,14,19_29,yeah got anything cut half,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2516,no there's no good scissors for that,8,19_29,good scissors,19-29,2
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2517,there's no knife or anything okay so we'll just have to live like hobos,16,19_29,knife anything okay live like hobos,19-29,6
