speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,754,"so you couldn't <pause dur=""short"" /> <trunc>r</trunc>really <unclear /> <pause dur=""short"" /> but it wasn't so",11,50_plus,pause dur short trunc r trunc really unclear pause dur short,50-plus,11
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,755,yeah,1,50_plus,yeah,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,756,it <trunc>wasn</trunc> you weren't kept out as <trunc>e</trunc> you know it's not like flinging a register or something or,19,50_plus,trunc trunc kept trunc e trunc know like flinging register something,50-plus,11
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,757,yeah yeah,2,50_plus,yeah yeah,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,758,perhaps <trunc>the</trunc>they left it more to us to be self-disciplined,10,50_plus,perhaps trunc trunc left us self disciplined,50-plus,7
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,759,<trunc>th</trunc><trunc>th</trunc><trunc>th</trunc><trunc>th</trunc>they did they did but only a a lecture had to be rescheduled erm because a lecturer was ill,19,50_plus,trunc th trunc trunc th trunc trunc th trunc trunc th trunc lecture rescheduled erm lecturer ill,50-plus,17
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,760,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,761,"<vocal desc=""misc"" /> <vocal desc=""laugh"" /> and er <pause dur=""short"" /> erm at the reschedule lecture <pause dur=""short"" /> as it was about to start erm <pause dur=""short"" /> somebody said <trunc>I</trunc>I'll have to leave early <pause dur=""short"" /> er so the lecturer said why? and she was I've I've I've got to go to my job <pause dur=""short"" /> er and he said <trunc>w</trunc><trunc>w</trunc><trunc>w</trunc><trunc>w</trunc><trunc>w</trunc>what's your job? <trunc>e</trunc> <trunc>e</trunc> it's it's in a restaurant and where's the restaurant? he said in in Soho",71,50_plus,vocal desc misc vocal desc laugh er pause dur short erm reschedule lecture pause dur short start erm pause dur short somebody said trunc trunc leave early pause dur short er lecturer said got go job pause dur short er said trunc w trunc trunc w trunc trunc w trunc trunc w trunc trunc w trunc job trunc e trunc trunc e trunc restaurant restaurant said soho,50-plus,67
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,762,"<vocal desc=""misc"" />",0,50_plus,vocal desc misc,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,763,"erm he was due on a <pause dur=""short"" /> his shift started at twelve o'clock",12,50_plus,erm due pause dur short shift started twelve clock,50-plus,9
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,764,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,765,"at twelve midday so he got to leave erm <pause dur=""short"" /> at er quarter past eleven <pause dur=""short"" /> which it simply caught him out because er because of the change in the time it was on the day",34,50_plus,twelve midday got leave erm pause dur short er quarter past eleven pause dur short simply caught er change time day,50-plus,21
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,766,yes,1,50_plus,yes,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,767,of the of the lecturer,5,50_plus,lecturer,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,768,yes,1,50_plus,yes,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,769,"and and <trunc>tha</trunc><trunc>tha</trunc>that's took me by surprise because I didn't realise <pause dur=""short"" /> people actually having <pause dur=""short"" /> having to work",19,50_plus,trunc tha trunc trunc tha trunc took surprise realise pause dur short people actually pause dur short work,50-plus,18
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,771,this was last summer <unclear />,5,50_plus,last summer unclear,50-plus,3
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,772,oh yeah no I think a lot of people work through,11,50_plus,oh yeah think lot people work,50-plus,6
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,773,erm,1,50_plus,erm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,775,"they do they do but I mean one of the <pause dur=""short"" /> first time round forty years ago er <pause dur=""short"" /> one of our lecturers who was Canadian by origin you know was terribly scornful of us",33,50_plus,mean one pause dur short first time round forty years ago er pause dur short one lecturers canadian origin know terribly scornful us,50-plus,23
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,776,mm,1,50_plus,mm,50-plus,1
